id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
hFv4VwZGUpp29ov4WEv7yQ,bold-rock-nellysford-cidery-nellysford,Bold Rock Nellysford Cidery,https://s3-media4.fl.yelpcdn.com/bphoto/irIW6McLRAh5QK2MiwSKFQ/o.jpg,False,https://www.yelp.com/biz/bold-rock-nellysford-cidery-nellysford?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,293,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'cideries', 'title': 'Cideries'}]",4.5,"{'latitude': 37.8813838, 'longitude': -78.9049921}",[],$$,"{'address1': '1020 Rockfish Valley Hwy', 'address2': '', 'address3': '', 'city': 'Nellysford', 'zip_code': '22958', 'country': 'US', 'state': 'VA', 'display_address': ['1020 Rockfish Valley Hwy', 'Nellysford, VA 22958']}",+14343611030,(434) 361-1030,47123.813788704094
M6UcGzx1jw67x0L4_IUnBQ,thai-staunton-restaurant-staunton,Thai Staunton Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/IYq3YQL1BHhSplIylbAauw/o.jpg,False,https://www.yelp.com/biz/thai-staunton-restaurant-staunton?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,292,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 38.1326714, 'longitude': -79.0639114}","['pickup', 'delivery']",$$,"{'address1': '1000 Greenville Ave', 'address2': None, 'address3': '', 'city': 'Staunton', 'zip_code': '24401', 'country': 'US', 'state': 'VA', 'display_address': ['1000 Greenville Ave', 'Staunton, VA 24401']}",+15404148880,(540) 414-8880,34424.66723714899
uMfkKqCD75vLiKHd4cVUsA,king-family-vineyards-crozet,King Family Vineyards,https://s3-media2.fl.yelpcdn.com/bphoto/FLOxnQce4AMeBmsWhpy4IA/o.jpg,False,https://www.yelp.com/biz/king-family-vineyards-crozet?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,288,"[{'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}]",4.5,"{'latitude': 38.06225168897572, 'longitude': -78.72857293016357}",[],$$,"{'address1': '6550 Roseland Farm', 'address2': '', 'address3': '', 'city': 'Crozet', 'zip_code': '22932', 'country': 'US', 'state': 'VA', 'display_address': ['6550 Roseland Farm', 'Crozet, VA 22932']}",+14348237800,(434) 823-7800,60942.62349360603
SS_-db2UHgGBJOYlI2mB2A,bootleggers-lynchburg,Bootleggers,https://s3-media1.fl.yelpcdn.com/bphoto/_PFSOOUprPyw_aTvq7A1gA/o.jpg,False,https://www.yelp.com/biz/bootleggers-lynchburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,276,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.4118699, 'longitude': -79.1385229}",['delivery'],$$,"{'address1': '50 13th St', 'address2': None, 'address3': '', 'city': 'Lynchburg', 'zip_code': '24504', 'country': 'US', 'state': 'VA', 'display_address': ['50 13th St', 'Lynchburg, VA 24504']}",+14343334273,(434) 333-4273,70118.26091198828
4nyh5oe1nM0BG7Ej3POG-g,ciros-italian-eatery-elkton,Ciro's Italian Eatery,https://s3-media1.fl.yelpcdn.com/bphoto/O6Y9cARf3JRGQNAQCBoa1g/o.jpg,False,https://www.yelp.com/biz/ciros-italian-eatery-elkton?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,268,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 38.405595851808485, 'longitude': -78.65259605854779}","['pickup', 'delivery']",$$,"{'address1': '101 Downey Knoll', 'address2': '', 'address3': '', 'city': 'Elkton', 'zip_code': '22827', 'country': 'US', 'state': 'VA', 'display_address': ['101 Downey Knoll', 'Elkton, VA 22827']}",+15402981205,(540) 298-1205,80701.68391679191
_vHBu3E-2sjn3o_EmFFLHg,dr-hos-humble-pie-north-garden,Dr. Ho's Humble Pie,https://s3-media4.fl.yelpcdn.com/bphoto/UIXj6g7LEADj6qSobcaSng/o.jpg,False,https://www.yelp.com/biz/dr-hos-humble-pie-north-garden?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,267,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 37.9571543686498, 'longitude': -78.65791394862}",['delivery'],$$,"{'address1': '4916 Plank Rd', 'address2': '', 'address3': '', 'city': 'North Garden', 'zip_code': '22959', 'country': 'US', 'state': 'VA', 'display_address': ['4916 Plank Rd', 'North Garden, VA 22959']}",+14342450000,(434) 245-0000,66994.40449228331
DHcl52KvBO3YBugJUGGiIQ,grilled-cheese-mania-harrisonburg,Grilled Cheese Mania,https://s3-media4.fl.yelpcdn.com/bphoto/cqsuIQW0q9E8Heyr3wG3IQ/o.jpg,False,https://www.yelp.com/biz/grilled-cheese-mania-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,264,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 38.4320959754903, 'longitude': -78.8825150725102}",['delivery'],$,"{'address1': '1476 S Main St', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['1476 S Main St', 'Harrisonburg, VA 22801']}",+15407467515,(540) 746-7515,67037.03733250807
fCA1gV156mY2Ismn4iPqcQ,the-water-dog-lynchburg,The Water Dog,https://s3-media1.fl.yelpcdn.com/bphoto/_NKSGKMS03rSq02-3fzU-Q/o.jpg,False,https://www.yelp.com/biz/the-water-dog-lynchburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,256,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"{'latitude': 37.41451547197419, 'longitude': -79.13904207975658}",['delivery'],$$,"{'address1': '1016 Jefferson St', 'address2': '', 'address3': None, 'city': 'Lynchburg', 'zip_code': '24504', 'country': 'US', 'state': 'VA', 'display_address': ['1016 Jefferson St', 'Lynchburg, VA 24504']}",+14343334681,(434) 333-4681,69843.953175223
HEB9ZLwa3MJyPWfHHC_C-A,capital-ale-house-harrisonburg-5,Capital Ale House,https://s3-media1.fl.yelpcdn.com/bphoto/Y041ZcWymTgQwmVG4JzHqg/o.jpg,False,https://www.yelp.com/biz/capital-ale-house-harrisonburg-5?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,256,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'german', 'title': 'German'}]",3.5,"{'latitude': 38.449871, 'longitude': -78.869802}","['pickup', 'delivery']",$$,"{'address1': '41-A Court Sq', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['41-A Court Sq', 'Harrisonburg, VA 22801']}",+15405642537,(540) 564-2537,69223.86819565675
nOHT0A5NmotNj96PaI5Mrg,crozet-pizza-crozet,Crozet Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/mQMuXzOXdzSLHJQWP5Ci0A/o.jpg,False,https://www.yelp.com/biz/crozet-pizza-crozet?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,254,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'wraps', 'title': 'Wraps'}]",3.5,"{'latitude': 38.070043281718995, 'longitude': -78.699918}","['pickup', 'delivery']",$$,"{'address1': '5794 Three Notched Rd', 'address2': '', 'address3': '', 'city': 'Crozet', 'zip_code': '22932', 'country': 'US', 'state': 'VA', 'display_address': ['5794 Three Notched Rd', 'Crozet, VA 22932']}",+14348232132,(434) 823-2132,63531.77964335972
b2VtmPjNgcPMrcn3uNkN0w,el-jefe-taqueria-garaje-lynchburg-4,El Jefe Taqueria Garaje,https://s3-media2.fl.yelpcdn.com/bphoto/208fNXxDyQybpGZuu_MugQ/o.jpg,False,https://www.yelp.com/biz/el-jefe-taqueria-garaje-lynchburg-4?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,246,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 37.41258, 'longitude': -79.13866}",['delivery'],$$,"{'address1': '1214 Commerce St', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24504', 'country': 'US', 'state': 'VA', 'display_address': ['1214 Commerce St', 'Lynchburg, VA 24504']}",+14343334317,(434) 333-4317,70057.25400835203
RQnnLf0UOAyEkXqCEUkgXA,crosskeys-vineyards-mount-crawford,CrossKeys Vineyards,https://s3-media3.fl.yelpcdn.com/bphoto/fdzBXp-kZNXz7c13mpfF_A/o.jpg,False,https://www.yelp.com/biz/crosskeys-vineyards-mount-crawford?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,241,"[{'alias': 'wineries', 'title': 'Wineries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 38.322532, 'longitude': -78.853985}",[],$$,"{'address1': '6011 E Timber Ridge Rd', 'address2': '', 'address3': '', 'city': 'Mount Crawford', 'zip_code': '22841', 'country': 'US', 'state': 'VA', 'display_address': ['6011 E Timber Ridge Rd', 'Mount Crawford, VA 22841']}",+15402340505,(540) 234-0505,61000.05850191973
cJR6sta1Md3QoTq3xhQq0w,shoemakers-restaurant-lynchburg,Shoemaker's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/FlDZchXg0inlmaqU9Xy_Hw/o.jpg,False,https://www.yelp.com/biz/shoemakers-restaurant-lynchburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,238,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 37.411627, 'longitude': -79.137913}",['delivery'],$$$,"{'address1': '1312 Commerce St', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24501', 'country': 'US', 'state': 'VA', 'display_address': ['1312 Commerce St', 'Lynchburg, VA 24501']}",+14344551510,(434) 455-1510,70179.6703718103
vqM0ss-rTDcMgXfLDtRe-g,the-neighbors-place-lynchburg,The Neighbors Place,https://s3-media2.fl.yelpcdn.com/bphoto/1MNv8gYWug7HsyiZaNrziw/o.jpg,False,https://www.yelp.com/biz/the-neighbors-place-lynchburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,236,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 37.36257, 'longitude': -79.24424}","['pickup', 'delivery']",$$,"{'address1': '104 Paulette Cir', 'address2': '', 'address3': '', 'city': 'Lynchburg', 'zip_code': '24502', 'country': 'US', 'state': 'VA', 'display_address': ['104 Paulette Cir', 'Lynchburg, VA 24502']}",+14344554300,(434) 455-4300,72737.4681563758
lielURy6u1kdFJs_zGs34g,foot-of-the-mountain-cafe-buchanan,Foot of the Mountain Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/1C9XRMqoiubMuZnBEDRNXw/o.jpg,False,https://www.yelp.com/biz/foot-of-the-mountain-cafe-buchanan?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,234,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 37.556414, 'longitude': -79.658627}",[],$$,"{'address1': '126 Arcadia Rd', 'address2': None, 'address3': '', 'city': 'Buchanan', 'zip_code': '24066', 'country': 'US', 'state': 'VA', 'display_address': ['126 Arcadia Rd', 'Buchanan, VA 24066']}",+15402543287,(540) 254-3287,53943.33567031599
wZMw6ZLsIpEUuQYdIv2otw,cubanburger-harrisonburg,CubanBurger,https://s3-media1.fl.yelpcdn.com/bphoto/U5s64u8UiALn6raQz-VKXw/o.jpg,False,https://www.yelp.com/biz/cubanburger-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,229,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 38.44867, 'longitude': -78.87018}","['pickup', 'delivery']",$$,"{'address1': '70 W Water St', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['70 W Water St', 'Harrisonburg, VA 22801']}",+15408206486,(540) 820-6486,69105.47109772319
u4PX6UhBPbE7ZpICKK4DDw,the-fishin-pig-waynesboro,The Fishin' Pig,https://s3-media2.fl.yelpcdn.com/bphoto/YDav2Uuy5-4YvB99PL2LCw/o.jpg,False,https://www.yelp.com/biz/the-fishin-pig-waynesboro?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,227,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 38.06283, 'longitude': -78.94258}",['delivery'],$$,"{'address1': '117 Apple Tree Ln', 'address2': '', 'address3': 'I-64, Exit 94', 'city': 'Waynesboro', 'zip_code': '22980', 'country': 'US', 'state': 'VA', 'display_address': ['117 Apple Tree Ln', 'I-64, Exit 94', 'Waynesboro, VA 22980']}",+15409433474,(540) 943-3474,42365.430838046566
dYZOnrezPeIHkgTmxYjr7w,boboko-indonesian-cafe-harrisonburg,BoBoKo Indonesian Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/A_o3XoGpSSB7TQBoR3snZw/o.jpg,False,https://www.yelp.com/biz/boboko-indonesian-cafe-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,222,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,"{'latitude': 38.4470943, 'longitude': -78.871572}",['delivery'],$$,"{'address1': '217 S Liberty St', 'address2': 'Ste 102', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['217 S Liberty St', 'Ste 102', 'Harrisonburg, VA 22801']}",+15404343542,(540) 434-3542,68895.05836990582
nqkMV_Dt9E-R3LLdyjcaIA,taste-of-india-harrisonburg,Taste of India,https://s3-media1.fl.yelpcdn.com/bphoto/n5X2rE7ZalGy_MPWDp1aAg/o.jpg,False,https://www.yelp.com/biz/taste-of-india-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,217,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 38.42861, 'longitude': -78.855}","['pickup', 'delivery']",$$,"{'address1': '498 University Blvd', 'address2': 'Ste D', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['498 University Blvd', 'Ste D', 'Harrisonburg, VA 22801']}",+15404333320,(540) 433-3320,68483.92637298515
1nFnRhMbNWLXcwVmy39nHA,depot-grille-staunton,Depot Grille,https://s3-media3.fl.yelpcdn.com/bphoto/XwPFXBeTtXdMtBe4Lin-4w/o.jpg,False,https://www.yelp.com/biz/depot-grille-staunton?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,217,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 38.147176887216, 'longitude': -79.073351300786}","['pickup', 'delivery']",$$,"{'address1': '42 Middlebrook Ave', 'address2': '', 'address3': '', 'city': 'Staunton', 'zip_code': '24401', 'country': 'US', 'state': 'VA', 'display_address': ['42 Middlebrook Ave', 'Staunton, VA 24401']}",+15408857332,(540) 885-7332,34385.897754870624
_4E8XBny-kUB7xqs9Wi2Fw,brauburgers-forest-4,Brauburgers,https://s3-media2.fl.yelpcdn.com/bphoto/ZcwPBYN_987VSJGp5nmyHw/o.jpg,False,https://www.yelp.com/biz/brauburgers-forest-4?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,215,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,"{'latitude': 37.3685587, 'longitude': -79.3011934}",[],$$,"{'address1': '1332 Venture Dr', 'address2': 'Ste A', 'address3': '', 'city': 'Forest', 'zip_code': '24551', 'country': 'US', 'state': 'VA', 'display_address': ['1332 Venture Dr', 'Ste A', 'Forest, VA 24551']}",+14345252727,(434) 525-2727,71203.18178610709
AmN14GGiIxCCQFz9Gomu5g,kathys-restaurant-staunton,Kathy's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/srKnu6Vh0_OsvRhxGdblqQ/o.jpg,False,https://www.yelp.com/biz/kathys-restaurant-staunton?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,213,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 38.137475, 'longitude': -79.0673429}",['delivery'],$,"{'address1': '705 Greenville Ave', 'address2': '', 'address3': '', 'city': 'Staunton', 'zip_code': '24401', 'country': 'US', 'state': 'VA', 'display_address': ['705 Greenville Ave', 'Staunton, VA 24401']}",+15408854331,(540) 885-4331,34366.35929039232
ZTn-_wpD8zhdErhViEUUFw,rocktown-kitchen-harrisonburg,Rocktown Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/i6JHe89JC7tLXFoSaedPxQ/o.jpg,False,https://www.yelp.com/biz/rocktown-kitchen-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,212,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 38.4470618598244, 'longitude': -78.8713966760922}",['delivery'],$$,"{'address1': '217 S Liberty St', 'address2': 'Ste 101', 'address3': None, 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['217 S Liberty St', 'Ste 101', 'Harrisonburg, VA 22801']}",+15402172425,(540) 217-2425,68903.12823201771
EXkKrtP9DIBGE46jFv5MjQ,three-li-l-pigs-barbeque-daleville,Three Li'l Pigs Barbeque,https://s3-media4.fl.yelpcdn.com/bphoto/tE0e_YDvCk7iInaP2G_P5w/o.jpg,False,https://www.yelp.com/biz/three-li-l-pigs-barbeque-daleville?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,212,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"{'latitude': 37.39586, 'longitude': -79.91054}",['pickup'],$$,"{'address1': '120 Kingston Dr', 'address2': '', 'address3': '', 'city': 'Daleville', 'zip_code': '24083', 'country': 'US', 'state': 'VA', 'display_address': ['120 Kingston Dr', 'Daleville, VA 24083']}",+15409660165,(540) 966-0165,80018.42209352627
tjBPoHTzy8hV6oqCniw8Nw,foxfire-grill-snowshoe,Foxfire Grill,https://s3-media4.fl.yelpcdn.com/bphoto/aNOk1M2cgskJ4lKzES5-oA/o.jpg,False,https://www.yelp.com/biz/foxfire-grill-snowshoe?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,210,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 38.412231202774, 'longitude': -79.9966049194336}",[],$$,"{'address1': 'Rimfire', 'address2': '', 'address3': '', 'city': 'Snowshoe', 'zip_code': '26209', 'country': 'US', 'state': 'WV', 'display_address': ['Rimfire', 'Snowshoe, WV 26209']}",+13045725555,(304) 572-5555,67956.2021261443
QImPj-97bT369-opURb6aw,the-sub-station-mexican-grill-harrisonburg,The Sub Station Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/07JaMIFc1M_62EPOdA7hyg/o.jpg,False,https://www.yelp.com/biz/the-sub-station-mexican-grill-harrisonburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,204,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 38.4069999, 'longitude': -78.908}","['delivery', 'pickup']",$$,"{'address1': '3257 S Main St', 'address2': '', 'address3': '', 'city': 'Harrisonburg', 'zip_code': '22801', 'country': 'US', 'state': 'VA', 'display_address': ['3257 S Main St', 'Harrisonburg, VA 22801']}",+15404323317,(540) 432-3317,63488.358199700146
X-PhCj9A7fXk__3f8zItEQ,fardowners-restaurant-crozet,Fardowners Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/livooAOfsFcicYI3DrYseA/o.jpg,False,https://www.yelp.com/biz/fardowners-restaurant-crozet?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,203,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 38.06917, 'longitude': -78.70037}",['delivery'],$$,"{'address1': '5773 The Square', 'address2': '', 'address3': '', 'city': 'Crozet', 'zip_code': '22932', 'country': 'US', 'state': 'VA', 'display_address': ['5773 The Square', 'Crozet, VA 22932']}",+14348231300,(434) 823-1300,63479.64772705919
